age,correction_end,correction_start,correction_time,cs_background,domain,education,explanation_answers,explanation_end,explanation_start,explanation_time,feedback_answers,gender,plan_corrected,plan_creation,planning_background,planning_end,planning_start,planning_time,problem,user_plan,user_plan_corrected,viz_type,attention1,attention2
22,1607650838,1607650657,180.4460559,no,FALSE,college,"{'q1_insights': 'missing_info', 'q2_insights': 'From my point of view apparently I can t send airplane1 directly from loc 3 to loc 2   I have to send the airplane1 with package1 from loc 3 to loc 1  unload the package from the airplane  place a truck in loc 1  load the truck in loc 1 with package1 and then proceed the transportation from loc 1 to loc 2 where I finally shall unload the package1 ', 'q3_insights': 'I think so  yes  The airplane can t go directly from loc 3 to loc 2 ', 'q5_insights': 'I have to unload the airplane1 in loc1 and load a truck with package1 to proceed the transportation to loc 2 and then unload ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['unload-airplane'], 'q8_insights': []}",1607650639,1607649835,804.7948782,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '4', 'q9': '3', 'q10': '4', 'q11': '3', 'q12': '3', 'q13': '5', 'attention_check': '1', 'q14': ''}",female,1,TRUE,no,1607649774,1607649586,188.9185708,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
20,1607496026,1607495848,178.1674962,yes,TRUE,other,"{'q1_insights': 'wrong_info', 'q2_insights': 'My plain is invalid  because I was supposed to move the parcel from location 3  while I assumed it was in location 1 ', 'q3_insights': 'The location of package1', 'q5_insights': 'maybe  loading a different truck  probably moving it first   flying the parcel to another city and unloading in the loc2', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607495834,1607495638,195.8605433,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '2', 'q6': '2', 'q7': '4', 'q8': '2', 'q9': '4', 'q10': '5', 'q11': '4', 'q12': '1', 'q13': '5', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607495607,1607495505,101.9796402,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
19,1607579066,1607578891,175.0922613,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'It said that the package was in location 1 and it needs to be moved to location 2  but it really was on location 3 at the begining', 'q3_insights': 'Yes  the wrong information was the original position of the package ', 'q5_insights': 'move the package on location 3 bat aeroplane to city1 location1 and transport it since location 1 to location 2 by truck', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['loc-1']}",1607578436,1607577935,500.7553024,"{'q1': '3', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '2', 'q8': '5', 'q9': '4', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': ''}",female,1,TRUE,no,1607577897,1607577677,219.9131327,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
21,1607497272,1607497100,171.5806749,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'My plan is invalid as the packages initial source location is location 3 so trying to load package 1 at location 1 according to my plan is no feasible rather a plane must be used to transport the package to another city then a truck used', 'q3_insights': 'Yes the initial source location of the package', 'q5_insights': 'I would need add the following commands before loading the truck  load airplane 1 with package 1 in location 3  move airplane 1 from location 3 in city 2 to location 1 in city 1  unload package 1 from airplane 1 in location 1 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['move-airplane'], 'q8_insights': ['package-loc']}",1607497068,1607496315,753.5632935,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '2', 'q10': '5', 'q11': '4', 'q12': '5', 'q13': '2', 'attention_check': '1', 'q14': 'No'}",male,1,TRUE,no,1607496278,1607496151,126.8614049,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
23,1607579734,1607579564,170.0804484,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'Because I could never get truck 2 loaded with package 1 at location 1  because package 1 is actually at location 3  ', 'q3_insights': 'yes  package 1 is at locaion 3  not location 1', 'q5_insights': 'I would need to move package 1 from location 3 to location 1 via airplane  then move package 1 from location 1 to location 2 via truck', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607579528,1607578805,723.0782499,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '2', 'attention_check': '1', 'q14': 'everything was right'}",male,1,TRUE,no,1607578746,1607578139,607.4115603,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
22,1607578993,1607578823,169.9981942,yes,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'Wrong initial state', 'q3_insights': 'Initial state should have ben in  package1  location3  instead of in package1 location1 ', 'q5_insights': 'Start with package 1 in location 3 and create actions according to it for example loading the airplane available in loc 3', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-truck', 'unload-truck'], 'q8_insights': ['package-loc']}",1607578683,1607578236,446.8227515,"{'q1': '4', 'q2': '5', 'q3': '5', 'q4': '4', 'q5': '4', 'q6': '4', 'q7': '4', 'q8': '4', 'q9': '3', 'q10': '5', 'q11': '5', 'q12': '4', 'q13': '4', 'attention_check': '1', 'q14': 'Maybe this coding format is a little bit scaring by sight but isn t  thanks '}",female,0,TRUE,no,1607578173,1607577409,764.6088963,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1']]",viz,I am attentive,1
24,1607496755,1607496586,168.4461489,yes,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'The initial state was wrong  the package should start in location 3  city 2  instead of location 1  city 1   According to the original initial state the plan is valid  but since it was incorrect it is invalid ', 'q3_insights': 'The incorrect information is the location of the package 1 ', 'q5_insights': 'Load the airplane 1 with the package 1 in location 3  move airplane 1 to location 1  unload package 1 from airplane 1 in location 1  then continue with original plan ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['move-airplane'], 'q8_insights': ['package-loc']}",1607496560,1607495962,598.1778674,"{'q1': '1', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '3', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': 'Everything worked perfectly  I totally loved it  it could look better with some icons for each object but is not neccesary  a table with the information of the initial state organized by city would be useful '}",female,1,TRUE,yes,1607495937,1607495792,145.4252672,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
20,1607577674,1607577509,165.1942487,yes,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'The package was given to me in the wrong location ', 'q3_insights': 'Yes  In the test  the package was visualized  in location 1 and the in the  error  it was marked and visualized in location 3 ', 'q5_insights': 'Load airplane 1 in location 3  move it to location one  unload it  load truck 2 from location 2  move truck 2 from location 1 to location 2  and finally  unload the truck 2 in location 2', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['load-truck'], 'q8_insights': ['package-loc']}",1607577488,1607577117,370.8074017,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '4', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '2', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '2', 'attention_check': '1', 'q14': 'Make the roads a bit more visible'}",male,1,TRUE,no,1607577091,1607576804,287.3093793,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
36,1607641279,1607641114,164.8303602,yes,FALSE,gradschool,"{'q1_insights': 'missing_info', 'q2_insights': 'It was provided in task that package should be moved from point A to point B  Optimal solution is to create the shortest route with as less steps as possible Load Move Unload  Here we can see that there were hidden preconditions that airplane can move only from hub to hub and then package should be moved by truck to final destination', 'q3_insights': 'as i state previously  Rob forgot to mention the rules how airplanes and trucks move', 'q5_insights': 'Move package to hub by truck Fly package by airplane from hub A to Hub B Move package from hub to final destination   BUT  questions still exists  can it be done only by trucks are there any restrictions for trucks ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-truck', 'move-airplane'], 'q8_insights': []}",1607641091,1607640594,497.100857,"{'q1': '5', 'q2': '5', 'q3': '4', 'q4': '5', 'q5': '3', 'q6': '3', 'q7': '3', 'q8': '5', 'q9': '2', 'q10': '5', 'q11': '3', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': 'Color system can be used to connect objects and cities  to ease understanding what is where'}",male,0,TRUE,no,1607640558,1607640360,198.2401981,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck1', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck1', 'location2']]",text,I am attentive,1
21,1607651691,1607651529,161.7941022,no,FALSE,college,"{'q1_insights': 'user', 'q2_insights': 'because I didn t consider one of the initial restrictions  there was a precondition for moving the airplane that had to do with the hub', 'q3_insights': ' there was a requirement for moving the airplane that I omitted', 'q5_insights': 'consider the required precondition', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607651509,1607651101,407.7833388,"{'q1': '5', 'q2': '3', 'q3': '3', 'q4': '4', 'q5': '5', 'q6': '5', 'q7': '2', 'q8': '5', 'q9': '3', 'q10': '4', 'q11': '4', 'q12': '3', 'q13': '5', 'attention_check': '1', 'q14': 'no'}",female,1,TRUE,no,1607651061,1607650389,672.1259537,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
21,1607652519,1607652358,161.3785553,yes,FALSE,gradschool,"{'q1_insights': 'missing_info', 'q2_insights': 'My plan is invalid because i did t know that to move the airplane from one location to another  the locations must be hubs', 'q3_insights': 'I feel I understand what information was omitted  The information was  is hub   predicate has to be true for source and destination locations when moving an airplane', 'q5_insights': 'I should have moved the airplane to loc 1 since it was an hub', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607652257,1607651594,663.890017,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '3', 'q7': '2', 'q8': '2', 'q9': '2', 'q10': '4', 'q11': '5', 'q12': '4', 'q13': '3', 'attention_check': '1', 'q14': ''}",male,1,TRUE,yes,1607651565,1607651100,464.3689723,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
24,1607577982,1607577823,158.397197,yes,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'The initial state  on my plan  had truck 2 location 1 in city1  and the goal was to put the package in location2  city 1  Therefore i just needed to move the truck from one location to another and unload it', 'q3_insights': 'It was the wrong delivery place', 'q5_insights': 'Since the main goal is to put from loc3 to loc1  i need to    load airplane  package1  airplane2  location1    move_airplane  airplane2  city 2  city1    Assuming this moves the airplane from city2 to city1  location 1   unload airplane  package 1  airplane2  location 1   And now  since the package is on the right city  but in the wrong location  we just need to do what i ve done in my plan  Load truck  move truck  unload truck', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607577808,1607577255,552.5588255,"{'q1': '3', 'q2': '3', 'q3': '1', 'q4': '2', 'q5': '3', 'q6': '4', 'q7': '2', 'q8': '4', 'q9': '2', 'q10': '4', 'q11': '4', 'q12': '4', 'q13': '2', 'attention_check': '1', 'q14': 'The image explaining what was wrong with my plan was a bit confusing  Other than that everything was clear and easy to understand'}",male,1,TRUE,no,1607577237,1607577080,156.9205811,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
24,1607651740,1607651583,156.6248114,yes,FALSE,gradschool,"{'q1_insights': 'wrong_info', 'q2_insights': 'The code provided does not take in account the hub  So the plan is invalid because I did not stipulated the hub s  In 1  I considered wrong information because the information that the Hub existed was there  but the code provided was wrong in the sense that did not took into account the hubs ', 'q3_insights': 'I think yes  The information about the hubs and that they should be put into the code', 'q5_insights': 'It should be added hub1 and hub2 into the code whereas could be something like move airplane airplane1 location3 location1 hub1 hub2 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': ['loc-3']}",1607651549,1607650344,1204.9266,"{'q1': '1', 'q2': '3', 'q3': '1', 'q4': '2', 'q5': '4', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '1', 'q10': '1', 'q11': '3', 'q12': '1', 'q13': '3', 'attention_check': '1', 'q14': 'I don t know if I did it wrong or if I didn t understand what the error was  I thought it missed the hub denomination in the airplane but when asked to make another plan  everything was exactly the same  So I did not get how I could do it differently '}",male,1,TRUE,yes,1607650307,1607650005,301.9743378,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
24,1607651337,1607651181,155.9704916,no,FALSE,college,"{'q1_insights': 'user', 'q2_insights': 'airplane cannot move to loc2 as it is not a hub  Route should have been plane to loc1 then unload and load onto truck2 to move to loc2 and unload', 'q3_insights': 'whether planes could move between any location in different cities or just the hubs', 'q5_insights': 'airplane1 to loc1  unload from plane1 to loc1 load package1 to truck2  move truck 2 to loc2  unload package 1 from truck2', 'q_attention_insights': 'I am attentive ', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607651167,1607650634,532.584111,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '4', 'q5': '4', 'q6': '4', 'q7': '2', 'q8': '4', 'q9': '2', 'q10': '4', 'q11': '5', 'q12': '5', 'q13': '3', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607650583,1607650402,180.6517477,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive ,1
20,1607496860,1607496708,151.7968018,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'Because the package isn t in location1  it is in location3 ', 'q3_insights': 'Yes  the location of the package ', 'q5_insights': 'Changing the location from which the truck picks up the package ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607496697,1607496532,164.6977546,"{'q1': '4', 'q2': '4', 'q3': '4', 'q4': '5', 'q5': '4', 'q6': '5', 'q7': '2', 'q8': '4', 'q9': '2', 'q10': '5', 'q11': '4', 'q12': '4', 'q13': '3', 'attention_check': '1', 'q14': 'None '}",male,1,TRUE,no,1607496506,1607496414,92.12611628,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
22,1607651583,1607651434,148.5540771,no,FALSE,gradschool,"{'q1_insights': 'missing_info', 'q2_insights': 'As there was no condition where I could specify the hub ', 'q3_insights': 'The hub information  only focused in city   location ', 'q5_insights': 'Add the hub information ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['load-airplane', 'move-airplane', 'unload-airplane'], 'q8_insights': ['loc-1', 'loc-2']}",1607651408,1607651215,192.3397415,"{'q1': '3', 'q2': '2', 'q3': '2', 'q4': '3', 'q5': '2', 'q6': '2', 'q7': '4', 'q8': '3', 'q9': '2', 'q10': '4', 'q11': '4', 'q12': '1', 'q13': '3', 'attention_check': '1', 'q14': ''}",female,0,TRUE,no,1607651177,1607650975,202.2404051,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]",viz,I am attentive,1
26,1607643575,1607643428,146.6102252,yes,FALSE,gradschool,"{'q1_insights': 'wrong_info', 'q2_insights': 'Because of the lack of information that there is an required precondition for action  move airplane  If I remember correctly there is no options in planing aplication to take into account this precondition  And I am not sure  that my plan is invalid  because I think that location3 and location3 actually are hubs ', 'q3_insights': 'Yes  Rob didn t say that there is an required precondition for action move airplane ', 'q5_insights': 'Include information that action move airplane required precodition for move airplane  If necessary  there should be probably changes in the interface of the planing aplication ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607643393,1607642229,1164.359277,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '4', 'q6': '4', 'q7': '1', 'q8': '2', 'q9': '4', 'q10': '4', 'q11': '5', 'q12': '5', 'q13': '2', 'attention_check': '1', 'q14': 'I think that the graphic visualisation for  start state  can be useful '}",female,1,TRUE,yes,1607642162,1607641727,435.9321833,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
24,1607578045,1607577900,144.5671802,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'In this explanation it states initial state was in package1  location3  however  the original information that I was given was that package 1 was in location 2  two ', 'q3_insights': 'there is an error  no location 3 was ever mentioned in goal  package1 was in location1 and the goal was to send package1 to location2  Both locations are in city1  so I don t understand where location3 should be included ', 'q5_insights': 'I believe the information I submitted is correct ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607577877,1607577398,478.9520764,"{'q1': '1', 'q2': '1', 'q3': '1', 'q4': '1', 'q5': '3', 'q6': '4', 'q7': '5', 'q8': '2', 'q9': '1', 'q10': '1', 'q11': '1', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': 'I believe my answer was correct and there was an error '}",female,0,TRUE,no,1607577359,1607577095,264.4673202,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
20,1607641889,1607641745,144.032433,yes,FALSE,college,"{'q1_insights': 'missing_info', 'q2_insights': 'there were no checks if the location I m moving the airplane to is a hub', 'q3_insights': 'rob forgot to tell me that i need to move the airplane between hubs', 'q5_insights': 'checking if the location Im moving an airplane to is a hub', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['load-airplane', 'move-airplane'], 'q8_insights': []}",1607641714,1607640876,837.5798645,"{'q1': '4', 'q2': '5', 'q3': '5', 'q4': '4', 'q5': '4', 'q6': '5', 'q7': '2', 'q8': '5', 'q9': '2', 'q10': '4', 'q11': '2', 'q12': '4', 'q13': '5', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607640808,1607640319,488.8683124,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
